recno,T17ID,oldID,RAJ2000,DEJ2000,Prob,Rgc,PA,umag,gmag,rmag,imag,zmag,e_umag,s_umag,e_gmag,s_gmag,e_rmag,s_rmag,e_imag,s_imag,e_zmag,s_zmag
195,T17-0195," ",198.8659583333333,-42.90626666666666,1.0,150.1,271.89,23.94,22.24,21.59,21.2,21.09,0.08,0.17,0.05,0.14,0.04,0.12,0.03,0.11,0.04,0.11
199,T17-0199," ",198.90887499999997,-42.86852222222222,1.0,147.65,272.57,20.91,18.67,18.05,17.49,17.37,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
138,T17-0138," ",198.70004166666664,-42.77589444444444,1.0,160.56,273.83,20.1,18.43,17.92,17.35,17.43,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
203,T17-0203," ",198.92162499999998,-42.68962777777777,1.0,147.93,275.66,23.31,21.47,20.52,19.86,19.71,0.05,0.13,0.03,0.08,0.02,0.09,0.01,0.04,0.01,0.05
172,T17-0172," ",198.8014583333333,-42.74673055555555,1.0,154.68,274.46,23.57,21.54,20.6,20.1,19.97,0.05,0.14,0.03,0.08,0.02,0.09,0.01,0.05,0.02,0.06
174,T17-0174," ",198.80566666666664,-42.73866666666666,1.0,154.48,274.6,21.3,19.54,19.05,18.67,18.51,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
178,T17-0178," ",198.81554166666663,-42.73489166666666,1.0,153.92,274.68,22.93,21.2,20.45,20.07,19.86,0.03,0.11,0.02,0.07,0.02,0.09,0.01,0.05,0.02,0.05
228,T17-0228," ",199.0205833333333,-42.762252777777775,1.0,141.51,274.6,23.56,22.03,21.27,20.83,20.73,0.06,0.14,0.06,0.13,0.03,0.12,0.03,0.08,0.03,0.1
240,T17-0240," ",199.08066666666664,-42.750813888888885,1.0,138.01,274.93,22.83,21.12,20.2,19.76,19.62,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.05
227,T17-0227," ",199.01820833333332,-42.561677777777774,1.0,143.46,278.17,22.24,20.29,19.28,18.64,18.48,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
242,T17-0242," ",199.09429166666663,-42.56175833333333,1.0,138.98,278.44,21.64,20.36,19.71,19.31,19.26,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
267,T17-0267," ",199.20429166666665,-42.52992499999999,1.0,132.93,279.47,23.55,21.5,20.49,19.87,19.7,0.06,0.14,0.03,0.08,0.02,0.09,0.01,0.04,0.01,0.05
265,T17-0265," ",199.20099999999996,-42.45106388888888,1.0,134.24,280.96,22.97,21.58,20.64,20.1,19.96,0.04,0.11,0.03,0.08,0.02,0.1,0.01,0.05,0.02,0.06
132,T17-0132," ",198.6579583333333,-42.747183333333325,1.0,163.24,274.22,23.95,21.91,20.99,20.48,20.33,0.09,0.17,0.04,0.11,0.02,0.1,0.02,0.06,0.02,0.08
152,T17-0152," ",198.7605833333333,-42.69976388888888,1.0,157.44,275.15,20.42,18.92,18.29,17.85,17.78,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
120,T17-0120," ",198.6355833333333,-42.737308333333324,1.0,164.64,274.34,22.7,21.27,20.86,20.49,20.45,0.03,0.1,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.08
183,T17-0183," ",198.83137499999998,-42.64988333333333,1.0,153.63,276.12,23.05,21.34,20.76,20.25,20.14,0.03,0.12,0.02,0.07,0.02,0.1,0.02,0.06,0.02,0.07
181,T17-0181," ",198.82891666666663,-42.55772499999999,1.0,154.67,277.63,23.44,21.79,21.02,20.42,20.32,0.05,0.14,0.03,0.09,0.02,0.11,0.02,0.06,0.02,0.08
176,T17-0176," ",198.80924999999996,-42.52881944444444,1.0,156.15,278.05,23.16,22.26,21.13,20.76,20.39,0.04,0.12,0.06,0.14,0.03,0.11,0.03,0.07,0.02,0.08
200,T17-0200," ",198.91041666666663,-42.549047222222214,1.0,149.95,278.03,23.55,22.13,21.5,21.14,20.98,0.06,0.14,0.04,0.13,0.03,0.12,0.03,0.1,0.05,0.11
239,T17-0239," ",199.07845833333332,-42.46742499999999,1.0,141.13,280.09,23.68,21.72,20.87,20.4,20.37,0.07,0.16,0.04,0.09,0.02,0.1,0.02,0.06,0.02,0.08
300,T17-0300," ",199.2962083333333,-42.42753333333333,1.0,129.11,281.92,21.86,20.22,19.56,19.12,19.06,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.03
395,T17-0395," ",199.69354166666665,-42.25952777777777,1.0,110.16,288.59,23.78,21.88,20.86,20.34,20.14,0.08,0.16,0.04,0.11,0.02,0.1,0.02,0.06,0.02,0.07
398,T17-0398," ",199.70554166666665,-42.252849999999995,1.0,109.67,288.87,21.83,20.14,19.38,19.0,18.94,0.01,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
353,T17-0353," ",199.53987499999997,-42.18217222222221,1.0,120.48,288.77,20.09,18.55,17.81,17.41,17.32,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
405,T17-0405," ",199.7304583333333,-42.12289444444444,1.0,111.85,292.13,21.88,20.42,19.56,19.07,18.91,0.01,0.09,0.01,0.05,0.01,0.08,0.01,0.03,0.01,0.03
415,T17-0415," ",199.7564583333333,-42.02898333333333,1.0,113.33,294.57,23.11,21.65,20.78,20.27,20.21,0.04,0.12,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.07
313,T17-0313," ",199.3778333333333,-42.172086111111106,1.0,129.61,287.53,23.44,22.03,21.49,21.0,20.99,0.05,0.14,0.04,0.13,0.04,0.12,0.03,0.1,0.05,0.11
278,T17-0278," ",199.2480833333333,-42.23499444444444,1.0,135.45,285.34,23.6,22.15,21.04,20.4,20.26,0.07,0.14,0.05,0.13,0.03,0.11,0.02,0.06,0.02,0.07
262,T17-0262," ",199.1953333333333,-42.22811666666666,1.0,138.57,285.11,23.55,22.18,21.23,20.83,20.74,0.06,0.14,0.05,0.13,0.03,0.12,0.03,0.08,0.03,0.1
316,T17-0316," ",199.38437499999998,-42.15386666666666,1.0,129.69,287.94,22.42,20.68,19.84,19.28,19.17,0.02,0.1,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
321,T17-0321," ",199.40199999999996,-42.03281666666666,1.0,131.81,290.46,23.23,21.55,20.89,20.31,20.26,0.04,0.13,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
339,T17-0339," ",199.48416666666665,-42.11299444444444,1.0,125.27,289.67,23.55,21.65,20.76,20.35,20.25,0.05,0.14,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.07
334,T17-0334," ",199.46162499999997,-42.11373333333333,1.0,126.47,289.44,23.57,21.75,20.77,20.25,20.08,0.05,0.14,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.06
376,T17-0376," ",199.64291666666665,-42.075333333333326,1.0,117.83,292.14,23.07,21.49,20.94,20.39,20.32,0.03,0.12,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.08
373,T17-0373," ",199.64129166666663,-42.06687777777777,1.0,118.16,292.3,23.25,22.32,21.5,20.95,21.05,0.04,0.13,0.06,0.14,0.04,0.12,0.03,0.08,0.04,0.11
374,T17-0374," ",199.64179166666665,-41.99712222222222,1.0,120.21,293.79,23.0,21.57,20.88,20.35,20.28,0.03,0.12,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.07
381,T17-0381," ",199.66124999999997,-41.98605277777777,1.0,119.55,294.26,23.52,21.42,20.47,19.91,19.7,0.04,0.14,0.02,0.08,0.01,0.09,0.01,0.04,0.01,0.05
343,T17-0343," ",199.49341666666663,-41.95678611111111,1.0,129.13,292.88,23.4,21.84,21.09,20.72,20.56,0.05,0.13,0.04,0.11,0.03,0.11,0.02,0.07,0.03,0.09
394,T17-0394," ",199.69116666666665,-41.83474444444444,1.0,123.03,297.8,23.38,22.28,21.5,21.08,20.99,0.05,0.13,0.06,0.14,0.04,0.12,0.03,0.1,0.04,0.11
707,T17-0707," ",200.42149999999998,-43.28921666666666,1.0,58.89,258.23,22.73,21.23,20.61,20.33,20.14,0.02,0.1,0.02,0.07,0.02,0.1,0.01,0.04,0.01,0.05
675,T17-0675," ",200.36054166666665,-43.28643888888888,1.0,62.37,259.04,23.32,21.38,20.34,19.77,19.58,0.04,0.12,0.02,0.07,0.01,0.09,0.01,0.03,0.01,0.04
680,T17-0680," ",200.3689583333333,-43.263102777777775,1.0,61.53,259.89,21.63,19.99,19.39,19.05,18.98,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
719,T17-0719," ",200.4724583333333,-43.22995277777777,1.0,55.03,260.23,21.77,20.49,19.93,19.58,19.43,0.01,0.08,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.04
652,T17-0652," ",200.30249999999998,-43.24731666666666,1.0,65.21,261.11,22.53,20.35,19.47,18.93,18.71,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
695,T17-0695," ",200.39404166666665,-43.2263361111111,1.0,59.57,261.16,22.7,21.07,20.3,19.87,19.8,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
650,T17-0650," ",200.29666666666665,-43.2049611111111,1.0,65.07,262.77,21.67,20.08,19.51,19.19,19.15,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
736,T17-0736,H12-002,200.5169583333333,-43.100736111111104,1.0,51.12,265.98,22.8,21.26,20.48,20.09,19.93,0.02,0.1,0.02,0.07,0.02,0.09,0.01,0.03,0.01,0.05
710,T17-0710," ",200.43741666666665,-43.100525,1.0,55.87,266.33,23.38,21.42,20.49,20.07,19.88,0.03,0.12,0.03,0.08,0.02,0.09,0.01,0.03,0.01,0.05
784,T17-0784,H12-010,200.6062083333333,-43.186299999999996,1.0,46.62,260.87,23.29,21.94,21.44,21.04,20.73,0.04,0.12,0.05,0.1,0.05,0.13,0.02,0.07,0.03,0.08
859,T17-0859,H12-019,200.69612499999997,-43.12147777777777,1.0,40.6,263.63,22.12,20.67,20.03,19.56,19.39,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.03
861,T17-0861," ",200.69841666666665,-43.089213888888885,1.0,40.22,265.61,20.83,19.12,18.73,18.4,18.27,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
771,T17-0771," ",200.58599999999998,-43.13340833333333,1.0,47.24,263.89,21.18,19.07,18.37,17.98,17.88,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
794,T17-0794," ",200.61424999999997,-43.109361111111106,1.0,45.37,264.99,23.59,21.41,20.49,19.98,19.79,0.04,0.13,0.02,0.08,0.02,0.09,0.01,0.03,0.01,0.04
857,T17-0857," ",200.69316666666663,-43.07326111111111,1.0,40.44,266.63,23.87,22.52,21.96,21.5,21.39,0.05,0.15,0.07,0.15,0.06,0.14,0.02,0.08,0.05,0.11
855,T17-0855,GC0002,200.68899999999996,-43.045249999999996,-1.0,40.59,268.38,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,
899,T17-0899," ",200.77479166666663,-43.08031388888888,1.0,35.61,265.67,24.4,22.32,21.37,20.89,20.75,0.09,0.2,0.05,0.13,0.03,0.12,0.01,0.06,0.03,0.08
909,T17-0909," ",200.79387499999999,-43.069624999999995,1.0,34.4,266.3,21.99,20.63,20.06,19.71,19.62,0.01,0.08,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
905,T17-0905," ",200.7817083333333,-43.022236111111106,1.0,35.0,269.78,22.29,20.3,19.48,18.93,18.78,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
936,T17-0936,GC0628/H12-030,200.82604166666664,-43.03390833333333,1.0,32.35,268.85,22.52,20.83,20.18,19.74,19.6,0.02,0.09,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
951,T17-0951,H12-036,200.84354166666665,-42.977483333333325,1.0,31.39,273.34,23.49,22.12,21.37,20.91,20.75,0.04,0.13,0.05,0.12,0.05,0.12,0.01,0.06,0.02,0.08
935,T17-0935," ",200.82487499999996,-42.962533333333326,1.0,32.59,274.38,22.9,21.23,20.54,20.13,20.02,0.02,0.1,0.02,0.07,0.02,0.09,0.01,0.03,0.01,0.05
950,T17-0950," ",200.84291666666664,-42.94452777777777,1.0,31.65,275.97,23.54,21.56,20.49,19.94,19.67,0.04,0.13,0.03,0.08,0.02,0.09,0.01,0.03,0.01,0.04
927,T17-0927," ",200.81645833333332,-42.940038888888886,0.32,33.26,276.02,23.07,21.5,20.75,20.41,20.3,0.03,0.11,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.06
811,T17-0811,H12-014,200.63337499999997,-42.95506111111111,1.0,44.07,273.67,23.32,21.99,21.41,20.98,20.86,0.03,0.12,0.04,0.1,0.04,0.13,0.02,0.06,0.03,0.09
898,T17-0898," ",200.76987499999998,-42.921472222222214,1.0,36.19,276.85,23.11,21.41,20.6,20.18,20.03,0.03,0.11,0.02,0.08,0.02,0.09,0.01,0.03,0.01,0.05
872,T17-0872,H12-021,200.71237499999998,-42.92529166666666,1.0,39.56,276.01,23.3,22.02,21.21,20.69,20.57,0.04,0.12,0.05,0.12,0.05,0.12,0.02,0.05,0.03,0.07
689,T17-0689," ",200.3817083333333,-42.98172777777777,1.0,59.04,271.59,23.64,21.51,20.49,19.91,19.72,0.04,0.14,0.03,0.08,0.02,0.09,0.01,0.03,0.01,0.04
717,T17-0717," ",200.47004166666665,-42.97250277777777,1.0,53.77,272.18,21.29,19.69,19.09,18.74,18.69,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
622,T17-0622," ",200.24562499999996,-43.014399999999995,1.0,67.17,270.18,22.66,20.92,20.28,19.87,19.79,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
590,T17-0590," ",200.18554166666664,-43.044574999999995,1.0,70.79,269.1,23.13,21.7,21.4,20.95,20.93,0.03,0.11,0.03,0.09,0.03,0.12,0.02,0.06,0.03,0.09
626,T17-0626," ",200.2482083333333,-42.96335555555555,1.0,67.09,272.09,24.55,22.22,21.36,20.77,20.57,0.11,0.2,0.05,0.13,0.03,0.12,0.01,0.05,0.02,0.07
744,T17-0744,GC0625/H12-004,200.54241666666664,-42.975449999999995,1.0,49.43,272.22,21.61,20.08,19.47,19.07,18.96,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
790,T17-0790," ",200.61341666666664,-42.92764999999999,1.0,45.43,275.09,23.58,22.08,21.57,21.14,21.03,0.04,0.13,0.04,0.12,0.04,0.13,0.02,0.07,0.03,0.1
765,T17-0765," ",200.57404166666663,-42.87474444444444,1.0,48.25,277.62,23.9,22.24,21.32,20.82,20.59,0.07,0.15,0.05,0.13,0.05,0.12,0.02,0.06,0.03,0.07
835,T17-0835," ",200.66049999999998,-42.898466666666664,1.0,42.89,277.15,23.91,22.45,21.65,21.14,20.97,0.05,0.15,0.06,0.15,0.04,0.13,0.02,0.07,0.03,0.09
828,T17-0828,H12-016,200.65624999999997,-42.895038888888884,1.0,43.17,277.31,22.7,20.93,20.14,19.61,19.35,0.02,0.1,0.02,0.05,0.02,0.09,0.01,0.03,0.01,0.03
724,T17-0724," ",200.48912499999997,-42.88837777777777,1.0,53.14,276.24,23.0,21.4,20.57,20.07,19.91,0.02,0.1,0.02,0.08,0.02,0.09,0.01,0.03,0.01,0.05
746,T17-0746,H12-005,200.54737499999996,-42.800549999999994,1.0,50.78,281.1,23.22,22.0,21.25,20.82,20.66,0.02,0.12,0.04,0.12,0.04,0.12,0.01,0.06,0.02,0.08
748,T17-0748,H12-006,200.55204166666664,-42.75308055555555,1.0,51.33,283.51,23.09,21.64,20.96,20.53,20.4,0.02,0.11,0.03,0.09,0.03,0.1,0.01,0.04,0.02,0.07
816,T17-0816," ",200.63845833333332,-42.756047222222215,1.0,46.37,284.89,22.6,20.63,19.99,19.6,19.49,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.04
866,T17-0866," ",200.7023333333333,-42.687147222222215,1.0,44.47,290.21,22.83,20.96,20.22,19.76,19.63,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
851,T17-0851,H12-017,200.68291666666664,-42.664758333333324,1.0,46.12,290.91,22.97,21.58,20.47,19.95,19.7,0.02,0.1,0.04,0.08,0.04,0.09,0.01,0.03,0.01,0.04
1054,T17-1054,GC0012,200.99837499999998,-42.92205555555555,-1.0,22.76,280.97,21.06,19.97,19.57,19.31,19.35,0.01,0.08,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.04
955,T17-0955,GC0560,200.85879166666663,-42.92422222222222,-1.0,30.91,277.81,20.07,18.72,18.34,18.1,18.14,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
965,T17-0965," ",200.86899999999997,-42.906699999999994,1.0,30.52,279.42,22.87,21.48,20.93,20.56,20.46,0.02,0.1,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.07
989,T17-0989," ",200.89333333333332,-42.893563888888885,1.0,29.29,281.03,23.24,22.26,21.44,21.15,20.95,0.03,0.12,0.05,0.13,0.03,0.13,0.02,0.07,0.03,0.09
1013,T17-1013," ",200.93587499999998,-42.9005611111111,1.0,26.72,281.44,22.95,21.66,21.17,20.82,20.74,0.02,0.1,0.03,0.09,0.03,0.11,0.01,0.06,0.02,0.08
1071,T17-1071,GC0565,201.02749999999997,-42.88294444444444,-1.0,21.84,286.47,20.02,18.46,17.97,17.7,17.75,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1122,T17-1122,GC0567,201.08212499999996,-42.845499999999994,-1.0,19.92,294.22,22.35,20.34,19.57,19.15,18.94,0.03,0.1,0.02,0.05,0.02,0.09,0.01,0.02,0.01,0.03
1110,T17-1110,GC0019,201.07524999999998,-42.81693055555555,1.0,21.2,297.1,20.58,19.1,18.43,17.99,17.93,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1174,T17-1174," ",201.13279166666663,-42.78575833333333,1.0,19.76,306.4,24.59,22.63,21.62,21.18,21.05,0.09,0.2,0.07,0.17,0.04,0.13,0.02,0.07,0.03,0.1
1077,T17-1077," ",201.0329583333333,-42.81163055555555,1.0,23.5,294.62,23.91,21.94,21.03,20.44,20.21,0.04,0.15,0.04,0.1,0.02,0.11,0.01,0.04,0.02,0.06
1057,T17-1057,GC0013,201.01112499999996,-42.808944444444435,-1.0,24.7,293.54,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,
1130,T17-1130,H12-064,201.09366666666665,-42.75912222222222,1.0,22.55,305.12,23.89,22.41,21.27,20.75,20.56,0.04,0.15,0.06,0.15,0.06,0.12,0.01,0.05,0.02,0.07
964,T17-0964,GC0562,200.8684583333333,-42.88680555555555,-1.0,30.84,281.05,20.8,19.1,18.54,18.24,18.26,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
938,T17-0938,GC0627/H12-032,200.8293333333333,-42.83680555555555,-1.0,33.95,284.01,21.52,19.74,18.88,18.53,18.4,0.01,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
960,T17-0960," ",200.86149999999998,-42.821349999999995,1.0,32.46,286.07,23.86,21.82,20.87,20.35,20.18,0.04,0.15,0.03,0.1,0.02,0.1,0.01,0.04,0.01,0.05
962,T17-0962,GC0561,200.86766666666665,-42.79508333333333,-1.0,32.73,288.29,18.13,16.84,16.44,16.5,16.28,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.01
1002,T17-1002,GC0003,200.90979166666665,-42.77298333333333,1.0,31.05,291.64,20.55,19.02,18.36,17.93,17.86,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
982,T17-0982," ",200.88662499999998,-42.77401666666666,1.0,32.25,290.61,23.29,21.41,20.28,19.76,19.57,0.03,0.12,0.02,0.08,0.01,0.09,0.01,0.03,0.01,0.04
1084,T17-1084,GC0566,201.04074999999997,-42.7483611111111,-1.0,25.35,301.51,20.45,18.8,18.26,18.22,18.03,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1136,T17-1136," ",201.09791666666663,-42.68877777777777,1.0,25.49,312.27,22.97,21.46,20.82,20.44,20.18,0.02,0.1,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.05
1120,T17-1120," ",201.08166666666665,-42.688133333333326,1.0,26.14,310.64,22.63,20.98,20.39,19.97,19.74,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
1059,T17-1059,H12-054,201.0117083333333,-42.69603055555555,1.0,28.73,303.9,23.1,21.66,21.07,20.6,20.5,0.03,0.11,0.04,0.09,0.04,0.11,0.01,0.04,0.03,0.07
1097,T17-1097," ",201.04916666666665,-42.69031666666666,1.0,27.36,307.42,23.03,20.82,19.98,19.42,19.25,0.02,0.11,0.02,0.05,0.01,0.09,0.01,0.02,0.01,0.03
1078,T17-1078,GC0650/GC0652,201.03316666666663,-42.67249999999999,-1.0,28.79,307.52,20.69,19.47,18.92,19.0,18.81,,,,,,,,,,
1326,T17-1326,GC0093,201.24354166666663,-42.71480833333333,1.0,19.66,331.48,21.56,20.12,19.47,19.09,19.01,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
1415,T17-1415," ",201.28354166666665,-42.69672222222221,1.0,19.95,341.01,22.39,20.79,19.95,19.41,19.21,0.01,0.09,0.02,0.05,0.01,0.09,0.01,0.02,0.01,0.03
1308,T17-1308,H12-093,201.2367083333333,-42.717436111111105,1.0,19.67,329.93,23.54,21.73,21.08,20.63,20.44,0.03,0.13,0.03,0.09,0.03,0.11,0.01,0.05,0.02,0.07
1170,T17-1170,H12-071,201.1304583333333,-42.73341388888888,1.0,22.18,311.81,23.72,21.98,21.11,20.64,20.53,0.04,0.14,0.04,0.1,0.04,0.11,0.01,0.05,0.02,0.07
1193,T17-1193," ",201.1583333333333,-42.70549722222221,1.0,22.54,318.11,22.86,20.83,20.07,19.56,19.37,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.02,0.01,0.03
1207,T17-1207,GC0573,201.17004166666663,-42.68377777777777,-1.0,23.28,321.65,20.89,18.88,18.18,17.85,17.53,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1379,T17-1379,H12-100,201.2660833333333,-42.65158333333333,1.0,22.84,339.89,23.28,22.16,21.38,21.12,20.9,0.03,0.12,0.04,0.12,0.04,0.12,0.02,0.07,0.03,0.09
1306,T17-1306,GC0579,201.23554166666665,-42.65872222222222,-1.0,22.98,333.96,21.0,18.66,17.8,17.65,17.37,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
1311,T17-1311,GC0580,201.23787499999997,-42.64861111111111,-1.0,23.5,334.98,20.16,18.93,18.56,18.58,18.41,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1452,T17-1452," ",201.30341666666664,-42.697466666666664,1.0,19.65,345.38,21.17,19.48,19.01,18.64,18.56,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1461,T17-1461,GC0509,201.3070833333333,-42.67566666666666,-1.0,20.9,347.07,22.82,21.45,20.8,20.7,20.47,0.04,0.12,0.04,0.1,0.04,0.11,0.02,0.05,0.03,0.08
1514,T17-1514,GC0512,201.32891666666663,-42.65103055555555,1.0,22.19,352.4,22.2,20.65,20.01,19.62,19.51,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
1454,T17-1454," ",201.3035833333333,-42.63971666666666,1.0,23.06,347.58,21.02,19.38,18.65,18.21,18.11,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1491,T17-1491," ",201.31954166666665,-42.63233611111111,1.0,23.37,350.92,22.63,20.76,19.97,19.46,19.2,0.02,0.1,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.03
1670,T17-1670," ",201.41024999999996,-42.619922222222215,1.0,24.1,8.75,22.88,21.33,20.76,20.45,20.29,0.02,0.1,0.02,0.07,0.02,0.1,0.01,0.04,0.02,0.06
1710,T17-1710," ",201.42662499999997,-42.610388888888885,1.0,24.8,11.57,22.61,20.66,19.69,19.22,19.08,0.02,0.1,0.02,0.05,0.01,0.08,0.01,0.02,0.01,0.03
1639,T17-1639,GC0244,201.39587499999996,-42.601366666666664,1.0,25.13,5.72,21.12,19.25,18.47,17.96,17.84,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1557,T17-1557,GC0198,201.3570833333333,-42.628027777777774,-1.0,23.47,358.41,21.0,19.9,19.41,19.43,19.25,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.04
1520,T17-1520," ",201.3325833333333,-42.60742777777777,1.0,24.78,353.88,23.52,21.6,20.82,20.43,20.26,0.03,0.13,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.06
1489,T17-1489,GC0632/H12-109,201.3193333333333,-42.57943055555555,1.0,26.52,351.96,20.9,19.4,18.75,18.33,18.26,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1156,T17-1156,H12-068,201.11549999999997,-42.684438888888884,1.0,25.05,314.59,23.31,22.29,21.4,20.97,20.7,0.04,0.12,0.05,0.13,0.05,0.13,0.02,0.06,0.03,0.08
1182,T17-1182," ",201.14262499999998,-42.602999999999994,1.0,28.31,324.01,24.12,22.15,21.34,20.91,20.82,0.06,0.17,0.04,0.12,0.03,0.12,0.01,0.06,0.03,0.09
1115,T17-1115,H12-062,201.0800833333333,-42.624669444444436,1.0,29.2,315.52,23.23,21.75,21.2,20.77,20.71,0.03,0.12,0.03,0.09,0.03,0.11,0.01,0.05,0.02,0.08
1268,T17-1268,H12-090,201.2159583333333,-42.534549999999996,1.0,30.42,337.34,22.68,20.9,20.11,19.65,19.49,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
1600,T17-1600,GC0221,201.3780833333333,-42.50444444444444,-1.0,30.89,1.97,20.11,18.95,18.38,18.46,18.25,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1439,T17-1439," ",201.29641666666663,-42.45076666666666,0.27,34.35,350.7,23.76,22.47,21.8,21.42,21.35,0.05,0.14,0.07,0.15,0.05,0.14,0.02,0.08,0.04,0.11
966,T17-0966,H12-038,200.8690833333333,-42.700686111111104,1.0,35.36,295.26,23.55,22.14,21.31,20.85,20.67,0.04,0.13,0.06,0.12,0.06,0.12,0.02,0.06,0.03,0.08
996,T17-0996,H12-041,200.9002083333333,-42.69585277777777,1.0,33.97,297.07,23.37,21.75,21.26,20.82,20.49,0.03,0.12,0.04,0.09,0.04,0.12,0.02,0.06,0.03,0.07
1012,T17-1012,GC0630/H12-045,200.93537499999996,-42.591388888888886,-1.0,36.38,306.24,21.24,19.98,19.51,19.38,19.1,0.01,0.08,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.03
1044,T17-1044,H12-052,200.9923333333333,-42.559352777777775,1.0,35.51,312.26,22.64,21.17,20.53,20.0,19.84,0.02,0.1,0.02,0.06,0.02,0.09,0.01,0.03,0.01,0.05
1023,T17-1023,H12-047,200.96229166666663,-42.55944999999999,1.0,36.67,310.05,22.86,21.3,20.85,20.45,20.33,0.03,0.1,0.03,0.07,0.03,0.1,0.01,0.04,0.02,0.06
