 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2454    0.01161937    0.005924737475404121           0.0                    99.0    0.03507496    0.012857669912939748    0.02314549    0.010790467661297215      0.048594   0.008984878853117665   0.06309632   0.007176515236424152   0.07792402   0.012188912085869067 
 0.001825  T17-2545           0.0                    99.0           0.0                    99.0   0.009900256    0.005048159853356405    0.01489337    0.007594156464154397    0.02839781   0.008447110045318755   0.04463015   0.005743601207003233   0.04781568   0.010216289160241747 
 0.001825  T17-2492   0.007708263     0.00393045785500019    0.01603607    0.008176825346295345    0.02990936    0.011995180539374803    0.03605644    0.009446402600711872    0.03556912   0.009031553902200496   0.06304249  0.0073179051517560005    0.0604807     0.0119997987697211 
 0.001825  T17-2517    0.02176348    0.008647546831947196    0.02563469    0.012759785399874912    0.05506102     0.01196257741629303    0.06331647    0.012807484587498396    0.08403284   0.011483240290024937    0.1418135   0.014881172350660282    0.1730627   0.020485602967884545 
 0.001825  T17-2467   0.009769362    0.004981416747335184    0.03735247    0.016051803222585585    0.03183503    0.010586310265669007    0.01809444    0.009226392225914743    0.05089115    0.00898264498207705   0.07717865   0.008682257501504665   0.09834177    0.01308598249188516 
 0.001825  T17-2459   0.006248976   0.0031863650563972988           0.0                    99.0    0.01271916   0.0064855264648122435           0.0                    99.0    0.01302614   0.006642054204679152    0.0300461   0.004564099911100654   0.05557626   0.011372810196935364 
 0.001825  T17-2504    0.01336891    0.006816835257707935    0.01008034     0.00513998503636499   0.001768425   0.0009017234563905999   0.001150226   0.0005865022857880437    0.01448888   0.007180712547575275   0.03323541   0.004810542247120381   0.03894763   0.010056484302433432 
 0.001825  T17-2475   0.003492895   0.0017810344666834078    0.02353791    0.012002031142822493    0.01407155   0.0071751127648110175   0.005576187    0.002843308142153905    0.01727702   0.007613459262212742    0.0327987   0.004834686586011962   0.04822342   0.010228458032104594 
 0.001825  T17-2668    0.01865335    0.009467341861544135    0.01768692     0.00901859502153545    0.04803941    0.012533276277776733    0.01937202    0.009877832760932329     0.0495542   0.009515547933172318   0.06960904      0.007750080535722   0.06246499   0.011037614405164778 
 0.001825  T17-2627    0.01337299    0.006818912715927445    0.02205651     0.01124666239207886    0.01053803    0.005373362060482618   0.003230519   0.0016472474517128899   0.006813799   0.003474368915979564   0.02330585   0.004449348747723199   0.04954531   0.010818859601365617 
 0.001825  T17-2662   0.005385839   0.0027462503060972448           0.0                    99.0   0.008648771    0.004410025700049878    0.01268254    0.006466851894192104    0.00597285  0.0030455678701762664   0.03707526   0.005230365933881873   0.05267725   0.011341342143380784 
 0.001825  T17-2755   0.003448625   0.0017584601267160566   0.004480432    0.002284581019732555     0.0103805    0.005293037206084991    0.01543137     0.00786848763630839    0.02662636   0.008719222424231704   0.04483458  0.0058286219686653215    0.0691586   0.012447482511114447 
 0.001825  T17-2744  0.0004417983  0.00022527376624817836           0.0                    99.0    0.02074104    0.010575896769220848    0.02208208    0.011259695682071696    0.01745758   0.007927548930039094   0.03022813   0.004836477204165549   0.03749622   0.010010138942614783 
