ra,dec,flux_aperture,mag_inst,gaia_idx,gaia_G,gaia_BP,gaia_RP,gaia_Plx,gaia_pmRA,gaia_pmDE,gaia_e_Gmag,gaia_RUWE,distance_arcsec
203.25665144492856,-45.30491241907913,2.3515653627839166,19.07160736331826,10452,17.967003,18.927279,17.023344,1.1004,-12.104,-1.955,0.003085,0.964,0.16270048714635824
202.37779267207355,-45.30457012956591,205.44044466528834,14.218285134004793,8230,14.417959,14.814128,13.853362,1.5931,-19.459,-1.887,0.002767,1.098,0.32656450864602704
202.18551555665613,-45.30330470325617,17.888026380855038,16.86859393325783,8046,17.196404,17.556913,16.686684,0.2218,-9.365,-0.878,0.002949,1.066,0.24411127300884078
203.31793371865407,-45.30425803402034,4.82207308637361,18.291915528648154,10425,18.996042,19.302977,18.557663,0.3469,-4.456,-2.067,0.003651,1.026,0.40694862176945285
202.5647138615677,-45.304421039553624,2.5093322107487115,19.001104596426952,7245,17.984232,18.732225,17.090374,0.5335,-6.658,-8.864,0.003154,0.955,0.6836495679077246
203.3430142239703,-45.3039640690995,1.3006211764822775,19.714622947829454,10404,17.426811,18.955729,16.237413,4.106,-24.277,-63.185,0.003004,1.309,0.9592439050878149
203.31788157174245,-45.30425946560564,4.833647715538977,18.289312512214998,10425,18.996042,19.302977,18.557663,0.3469,-4.456,-2.067,0.003651,1.026,0.28496202532730747
202.5210207874952,-45.304230172492595,35.10532767586417,16.136567422176533,7280,16.524174,16.87634,16.009636,0.3461,-4.312,2.252,0.002855,1.065,0.20501906104462728
202.24041009828863,-45.30274696088349,2.2856758125939702,19.102463418603225,8034,18.840673,19.257057,18.228722,1.0145,-8.775,-0.794,0.00377,0.922,0.3767643709315928
202.53478879594448,-45.303967410263425,8.293281306082118,17.703184007998853,7215,17.652985,18.155594,17.003624,0.4564,-7.927,-2.611,0.002977,0.93,0.31578313820680437
202.10370077370092,-45.30200427573764,8.15657081506225,17.72123097231549,8092,16.601507,17.478159,15.68566,1.7149,-14.983,-10.938,0.002852,1.04,0.4610006747114922
203.819743877424,-45.30041307164522,7.089597700261887,17.873446020459102,3226,17.720446,18.228573,17.04213,0.6064,-3.997,-1.186,0.00318,1.047,0.5453033011432649
202.2406272764415,-45.3029606803188,2.51336153412146,18.99936258967639,8034,18.840673,19.257057,18.228722,1.0145,-8.775,-0.794,0.00377,0.922,0.6604221202148588
203.37002932412682,-45.303155035131596,4.7526084528064345,18.307669909743147,10406,18.683903,19.069376,18.147608,0.0471,-6.69,0.291,0.003404,1.033,0.3175882116837231
202.2318514792542,-45.302157912782285,19.116695861042444,16.796467923099133,8035,17.149437,17.488148,16.644838,0.0397,-9.3,-2.879,0.002903,0.923,0.2913263663485065
203.66871288287547,-45.301298617616226,22.45872024811256,16.62153748627882,2989,16.877888,17.256111,16.331205,0.2084,-5.873,-0.807,0.002899,0.98,0.4330115189766237
202.5808074682843,-45.30348132512331,62.670392068987475,15.507343970809167,7231,15.887073,16.248714,15.357783,0.4186,-14.311,0.69,0.002793,0.968,0.20758363831779966
203.60092994165993,-45.301507039613895,19.2364659604334,16.78968677913626,3063,16.643366,17.153025,15.98776,0.7598,-6.455,-2.032,0.002844,0.991,0.4165182454872774
203.57190139874103,-45.30164534264203,16.22416857908251,16.97459387433516,2950,17.071583,17.534206,16.448526,0.0967,1.923,-0.238,0.002884,1.005,0.35805021318195146
203.38965909854647,-45.3024385035007,0.939893078796502,20.06730387101766,10130,18.493631,19.401678,17.581886,0.576,6.557,0.338,0.003352,1.085,0.5387047519507514
203.76551267537184,-45.29996799926235,5.039646393435666,18.243999836824525,2713,18.303492,18.781868,17.698833,0.3168,-11.288,-2.472,0.003447,0.926,0.412540948709032
203.35300051193082,-45.30245313264513,62.38381760571756,15.512320129798034,10401,15.592049,16.0915,14.91154,0.2721,-6.169,0.397,0.003423,0.989,0.30035146857459605
203.26323736840308,-45.302937684700545,4.8096200363408474,18.29472307964499,10454,18.39391,18.926607,17.72177,0.2358,-6.285,-1.887,0.003337,1.103,0.17655321745533545
203.18969632119217,-45.30322509474766,3.2633051294946314,18.715855790933563,10338,18.848293,19.272705,18.32273,0.0196,-1.498,-0.067,0.003674,0.99,0.27191505251785997
202.42563954345744,-45.302380879081625,17.544004178515145,16.88967819472663,8218,16.882668,17.366117,16.247854,0.479,-7.27,-1.576,0.002898,1.026,0.17441714391613017
203.27201434413925,-45.3023642503189,10.683493595019748,17.428216765043317,10455,17.121164,17.709583,16.408566,0.5922,-1.838,-6.921,0.002876,1.005,0.3622881957191267
203.2830653958461,-45.302025572593394,19.586303828048905,16.770118782204637,10456,16.920496,17.333046,16.35545,0.3826,0.466,-3.302,0.00287,1.044,0.3096629179728729
203.61031219315785,-45.30038750347081,3.1685204746514346,18.747858705374913,3061,18.671932,19.12798,18.045021,0.2536,-4.446,-0.984,0.003551,1.031,0.4221742865935231
203.22494675260805,-45.30201648931784,3.147911520256042,18.75494370758767,10465,18.87157,19.315737,18.308466,0.4033,-4.696,-1.273,0.003651,1.015,0.3677031062268339
202.48429146462377,-45.30195604177187,5.876078816790172,18.07728096893398,7277,18.650238,19.043972,18.056274,0.1695,-4.083,0.071,0.003537,1.014,0.5062212388460802
202.42327904208625,-45.30156387249779,29.992025820654515,16.307485496733136,8219,16.565123,16.938585,16.023533,0.2862,-10.573,0.074,0.002851,1.014,0.26592788587555344
202.09821530557707,-45.299774924248084,36.800606862286834,16.085362548777294,8093,16.051537,16.523403,15.42289,0.336,-7.869,-2.015,0.002812,0.978,0.3430338356931786
203.31667697787472,-45.30149484640671,6.979971648855313,17.8903658534447,10426,17.94994,18.372074,17.34597,0.11,-4.0,-1.652,0.003029,1.071,0.3099275043317565
202.6151898410798,-45.30209719147434,8.831054903682261,17.634968537905667,7232,17.941723,18.288221,17.420673,0.2846,-1.787,-4.479,0.003111,1.065,0.3057458832320143
202.3311259846829,-45.30090134398028,10.2946788102889,17.468467996595386,8262,17.653389,18.02398,17.132813,0.2442,-5.867,-1.269,0.003078,1.051,0.23911865316083736
203.70323129015935,-45.29918284706384,69.64511891510588,15.39277328935899,3012,15.179175,15.724278,14.478753,0.1056,-6.099,-2.052,0.00278,0.925,0.47707149950235994
202.11445034490902,-45.29947297482305,9.814626227467171,17.52031558768821,8075,17.912874,18.267908,17.405005,0.3627,-7.326,0.473,0.003108,0.963,0.2918674278965614
203.01206240285794,-45.30175967798951,3.256872660891953,18.717998053472403,10931,18.815985,19.27468,18.149776,0.3069,-11.001,1.077,0.003513,0.946,0.2528660832318638
202.23870773239287,-45.29984239785075,38.821444757803874,16.027320765445534,8036,16.354315,16.699057,15.832404,0.4084,-7.747,1.01,0.002843,0.925,0.24447169830181475
202.21271044120553,-45.299105976955786,1.367223612110545,19.660401124686636,8031,18.788141,19.463753,17.996008,0.4972,-8.624,0.378,0.00365,1.011,0.7005155925258014
203.38314038064152,-45.29970821629177,88.5278912474934,15.132299701600536,10413,14.882518,15.430446,14.183792,0.121,-6.265,-0.015,0.00277,1.064,0.3359792500958477
202.4639147301401,-45.299951338056495,6.398054491097628,17.984880163550354,7293,17.874825,18.418884,17.222406,0.2815,-9.164,-3.162,0.003054,1.065,0.23734828682544232
202.1679789054426,-45.2983157423862,50.76384933485903,15.736113633821812,8021,15.577402,16.093102,14.901204,0.1993,-5.183,-0.328,0.002791,1.084,0.2710629336912648
202.55156250786737,-45.29988963361976,27.241434479682347,16.411925067682734,7217,16.25182,16.778181,15.578406,0.2515,-6.345,-1.103,0.002831,0.921,0.2231713636125007
202.34249855445486,-45.29912881429773,36.85368922536314,16.083797576834975,8264,16.145475,16.600395,15.523941,0.1478,-4.7,-1.573,0.00282,0.945,0.2009055634067276
202.28928806273706,-45.29890887821811,38.09089441144061,16.0479470738979,8268,15.909657,16.427122,15.24704,0.267,-8.974,-1.078,0.002804,1.034,0.2757490736502765
203.68487313020185,-45.29743701012737,10.306757857686083,17.467194817370835,3016,17.090042,17.672142,16.359386,0.9118,-0.735,2.453,0.002938,1.018,0.5287320776779989
202.39240217721252,-45.29892146894706,77.9197623185429,15.270880952177404,8232,15.526676,15.913391,14.964878,0.6615,-6.289,11.046,0.002784,1.092,0.149595889272454
202.49661851951026,-45.299171264385286,6.945457620741774,17.89574783570184,7274,17.681726,18.23753,17.009087,0.4285,-4.809,-1.438,0.00304,0.965,0.24080552948647474
202.41804570789873,-45.298776434966236,2.644026654862755,18.944335427386484,8216,18.763872,19.318342,18.112223,0.4835,-4.97,-2.027,0.003681,0.972,0.602195710633008
203.34588436627683,-45.29862601717483,5.149705049301888,18.220544111419095,10403,18.7506,19.175873,18.167059,0.5704,-9.295,-1.432,0.003437,1.045,0.38162773867418737
202.11328280631756,-45.29689256247067,10.15749979806601,17.483032944077934,8095,17.223679,17.766556,16.547646,0.4797,-6.861,-3.355,0.002993,0.962,0.3974479811031643
203.74389230418447,-45.29617311673954,8.04839689357741,17.735726538075028,2998,18.101812,18.458223,17.645697,0.3919,-1.251,1.045,0.003343,0.905,0.4184752536570725
202.37827733536386,-45.29825040506678,333.7386035756997,13.691483888889756,8231,14.14497,14.463782,13.65731,0.7879,-3.607,-0.684,0.00277,1.083,0.2493444012824828
203.3551597582864,-45.298248257710476,9.862503933061065,17.515032026465228,10415,18.160545,18.516262,17.687346,0.0389,-13.286,-11.839,0.003113,0.945,0.2986781771181992
203.32267532283666,-45.29837773771337,3.926913465331441,18.514871672148434,10428,18.645658,19.074963,18.088762,0.4529,-3.006,-2.254,0.003495,0.943,0.30093215224272374
202.36456964380793,-45.29774855168529,10.104071910035891,17.488758928978193,8234,17.987448,18.3305,17.52234,0.0529,-3.821,-2.601,0.003296,1.059,0.23926329859451606
203.8121090946632,-45.29502748297008,14.708708184514316,17.08106367048055,3245,17.30387,17.715189,16.73191,0.5638,-6.849,-3.066,0.003047,0.939,0.4784777091689452
203.71879087579393,-45.29520764742377,2.0980520287991684,19.19545936520883,3013,18.87223,19.350441,18.361948,0.5986,-7.865,-3.322,0.004009,0.987,0.5611609410003833
203.59491490440806,-45.296045438521624,3.658615372522078,18.591708112883637,3065,17.751524,18.485867,16.954058,0.6191,3.437,-3.266,0.003036,0.959,0.6260427139070267
203.37891865591158,-45.29720208584774,9.342585562676188,17.57383229008559,10408,17.8455,18.254343,17.29179,0.3071,-3.594,1.837,0.003007,0.97,0.32162179708726135
203.81594071027266,-45.29398811852718,1.1358524470147653,19.861695204938187,3227,18.120583,19.548512,16.962078,2.1425,2.086,-8.827,0.003565,0.989,0.5814066970568897
203.7959664255424,-45.294319230516564,40.950390975852585,15.969354868587466,3244,16.645466,16.923502,16.197472,0.0451,-5.862,-0.843,0.00345,1.131,0.4748934457444524
203.69483664117215,-45.294936030791796,33.50079139032009,16.187362333718866,3015,16.465117,16.840864,15.907302,0.4326,-2.566,-5.615,0.002853,1.036,0.5633740599672507
203.68867316443453,-45.29503457498603,530.6475321566852,13.187984627926994,3017,13.657839,13.977005,13.168395,1.1086,-3.201,1.824,0.002787,1.109,0.5168974173975655
202.26305751861315,-45.29620747388782,4.331305754988065,18.408452893792123,7778,17.132986,18.084322,16.169077,1.1827,2.428,-3.708,0.002987,0.949,0.1695934252947302
202.13113895271474,-45.29553354205028,8.630382378338494,17.65992490492781,8086,17.268236,17.855524,16.539267,0.8788,-11.719,-4.81,0.002938,1.101,0.29912613555057466
202.54055861916584,-45.29723996826163,5.172366833191913,18.215776704439996,7218,17.636347,18.338074,16.830269,0.3711,0.142,1.572,0.003082,1.033,0.3290763450132692
202.3289110449598,-45.29648129493515,32.13078192258406,16.232696763729756,8263,16.470009,16.858494,15.926585,0.6241,-4.489,-3.131,0.002843,1.001,0.2776958338635651
203.29329002662,-45.296963297874115,568.782764307588,13.112633931009874,10392,13.594565,13.91624,13.105773,0.7664,-4.343,1.102,0.002763,1.015,0.26343085210923056
203.81610805475717,-45.293744049380365,0.8202916153032722,20.215079318899917,3227,18.120583,19.548512,16.962078,2.1425,2.086,-8.827,0.003565,0.989,0.44113565879270367
203.3549727296003,-45.29587215766169,5.944428875133822,18.064724662221877,10416,18.431581,18.835896,17.850634,0.3005,-5.928,-1.285,0.003274,0.99,0.36164666289330843
202.62540001309497,-45.29695489229656,3.2452573688978323,18.72187713814264,7233,18.688484,19.54357,17.839888,0.9575,-8.949,-0.914,0.003552,0.862,0.3612322853006126
203.3550058769347,-45.29586738463674,5.9215275562230225,18.068915613384505,10416,18.431581,18.835896,17.850634,0.3005,-5.928,-1.285,0.003274,0.99,0.4157978269442721
202.50450581185345,-45.29614958993996,2.1816130103987814,19.15305571263515,7284,18.216026,19.02866,17.364101,0.4705,-6.533,-0.067,0.003217,0.949,0.08696820476802448
203.01293385981285,-45.29655897885183,11.55049289080403,17.34349870712819,10933,17.518368,17.946901,16.91586,0.1629,-5.598,-0.352,0.002983,1.014,0.18612014881120603
202.62314508632602,-45.29636051934292,2.8552107610169406,18.86090457054909,7234,18.826971,19.333761,18.180048,0.6688,-8.622,-0.266,0.00364,0.946,0.18520026596458816
202.07166520214696,-45.29380278236282,14.113382164428455,17.12592224602208,7973,18.209417,,,0.6194,-10.472,-0.805,0.004037,0.925,0.6813922520629084
203.73613962767,-45.29316272205655,21.044028052853516,16.69217781983465,3004,16.855227,17.301725,16.279173,0.3317,-7.75,-4.284,0.00293,1.064,0.5036700725684368
203.6361697922472,-45.29392938658102,104.97253095952998,14.94731082883434,3058,15.177288,15.569492,14.621856,0.8602,-7.402,-4.598,0.002773,0.979,0.44466239970973104
203.2969600222459,-45.29568598680831,10.079904827520583,17.49135892097483,10390,17.69991,18.224655,17.039518,0.2138,-7.043,-2.385,0.002978,0.995,0.24675221515208484
202.54660759109095,-45.29561532652182,5.1647255749754954,18.217381873839443,7216,18.05813,18.619436,17.389217,0.4586,-13.387,-4.955,0.003161,1.021,0.204216119499059
203.75472696038534,-45.29270441014081,6.025452625420719,18.050025809483287,3000,18.520535,18.829493,18.000257,0.2831,-4.002,-3.133,0.0036,0.976,0.5015772721987346
202.43356251397051,-45.29525144979586,4.883662427999635,18.278135908234937,8220,18.165932,18.658712,17.556526,0.2108,-17.587,-9.821,0.003236,1.063,0.19812540456761932
203.3598724200207,-45.29487847037103,4.372807792332088,18.398099029322896,10417,18.618656,19.018913,18.111938,0.2251,-0.731,-0.044,0.003443,1.041,0.45872562022255914
203.240102784535,-45.29521831435799,27.803156230744765,16.389764749788146,10467,16.308752,16.789446,15.635242,0.1203,-7.984,1.77,0.002851,1.061,0.21455940090438666
203.2591854076239,-45.295027365456015,8.474432777634956,17.679723402353137,10457,17.86403,18.269077,17.309431,0.3454,-8.266,-4.897,0.003013,1.023,0.27413467724770013
202.11965029605693,-45.29323138328136,6.784091013985227,17.921270835748548,8076,18.369293,18.777683,17.86957,0.2024,-3.803,0.876,0.003325,0.937,0.11347408025871247
202.2929520089369,-45.29384883557293,10.686511149574745,17.427910141971296,8269,17.762407,18.149904,17.251297,0.3461,-4.69,-1.151,0.003138,1.104,0.16384723474945984
203.2474857682617,-45.294671520296305,5.228110667056429,18.204138069930973,10468,18.526482,18.930325,18.020988,0.2714,-4.41,-2.777,0.003306,1.066,0.2095933580827056
202.07799409538538,-45.29242613205792,7.328262553687889,17.83749744837145,8101,17.849749,18.388208,17.202374,0.4751,-7.232,-2.15,0.00309,1.04,0.34319392233419876
202.19533515045794,-45.29297751182574,3.4131523129702255,18.66711082687889,8049,18.549273,19.039349,17.883003,0.5146,-5.421,-4.922,0.003457,1.049,0.8027378574179547
202.25893962917064,-45.293208345369756,13.161504021445262,17.201736197980114,8037,17.612198,17.970165,17.105413,0.1688,-5.823,-0.796,0.003063,1.056,0.20311569604064456
202.60910993146402,-45.29421183615092,5.609252408687627,18.12773754221313,7236,18.335443,18.736973,17.793741,0.0005,-7.006,-1.702,0.003346,1.055,0.29040892497154425
202.31199873154688,-45.29310763611746,4.981532235161255,18.256592637594085,8259,17.887339,18.571104,17.1415,0.2578,-6.809,-5.834,0.003219,0.963,0.21190884793146728
203.77792931030706,-45.29092777760661,29.575874880955386,16.322655999218814,3251,15.991725,16.577515,15.263758,1.5203,-18.29,5.718,0.002821,1.007,0.4523014416251584
203.7437472956593,-45.29117014602041,110.36846870403195,14.89288745745285,3005,14.740191,15.272677,14.042145,0.3254,-11.014,6.723,0.002771,0.974,0.4659460941146774
202.44233485653558,-45.29361451186822,9.710136102059028,17.531936706897756,8221,17.721031,18.102701,17.131657,0.3002,-6.893,-0.606,0.003068,0.886,0.22955620287926545
202.41176740965048,-45.29339250059777,2.1676617092211137,19.1600212348068,8224,18.847513,19.348438,18.204365,0.1301,-3.398,-1.164,0.003926,0.962,0.19356532241418153
202.08149064298763,-45.291580680178214,2.327688565420808,19.082687817060954,8097,18.873543,19.494593,18.197798,0.2111,-3.349,-8.975,0.003846,1.024,0.5739017520936094
203.78680388955377,-45.290546176288025,9.501764447798585,17.55548935024295,3249,17.920668,18.308262,17.38223,0.1741,-6.516,-3.302,0.003217,1.042,0.4186447573464299
203.67967174635865,-45.29116964346759,9.992435947952805,17.500821567263433,2988,17.848227,18.262308,17.316689,0.349,-7.011,-4.402,0.003094,0.988,0.46449895738369146
202.5428473422738,-45.29326168664175,36.879666174146465,16.08303254682116,7283,16.431913,16.791025,15.919756,0.4554,-4.477,-5.743,0.00284,1.068,0.22796137537502265
202.37527652292152,-45.292596359399106,0.18384889516616476,21.83884743857333,8235,18.48758,19.428736,17.537863,0.4598,4.454,-3.446,0.003505,1.254,0.7052041506081386
202.4847090806115,-45.292911136419676,32.590579407598405,16.217269796034948,7294,16.664381,17.00122,16.150711,0.5562,-7.513,-3.953,0.002851,1.041,0.2277955599575856
203.74850809139897,-45.289614772592294,24.919449836053396,16.508653875313094,3002,16.832327,17.209208,16.289328,0.5044,-6.3,4.695,0.002911,1.001,0.555750921743429
203.74469432440029,-45.289508456490196,18.80708075771801,16.814196526429864,3003,17.352066,17.673231,16.85446,0.2963,-5.337,-1.233,0.003032,1.064,0.6170655629846068
203.8322114723411,-45.288792312971054,17.067933931840827,16.91954761728683,3230,17.245258,17.61073,16.722977,0.3593,-4.803,-2.198,0.002962,0.942,0.5358308476140893
203.60216843842258,-45.290540876008265,6.640630699818406,17.944476677902813,3066,18.543291,18.836725,18.029121,0.0929,-9.636,-2.524,0.00343,1.013,0.35695273714188547
202.48344969588265,-45.29201398694745,12.495474648440089,17.258118105681238,7296,18.209131,18.566072,17.498844,0.305,-10.616,-2.286,0.003219,0.946,0.23152832241330978
202.11496356210915,-45.290115419267266,8.65164630199094,17.657253109406355,8096,17.597235,18.081861,16.961983,0.4714,-10.273,-1.755,0.003019,1.013,0.3120867968816298
203.58787912848018,-45.290501323890865,5.40760234608863,18.167488130501493,3067,17.87555,18.416904,17.114882,0.4873,-6.728,-0.278,0.003015,0.971,0.39764297985877867
202.52092550230728,-45.2919886879127,87.34879085476929,15.146857756144316,7285,15.47316,15.840388,14.941821,0.6043,-9.119,-7.973,0.002792,1.01,0.2542360358069146
202.30128224833885,-45.291015999250895,6.970505736907334,17.891839277558574,8270,17.252834,18.017681,16.42349,1.0895,5.567,-1.326,0.003033,0.912,0.055633723057536826
202.48411637755967,-45.291789341166904,14.265139164885671,17.11430996795793,7297,18.589865,19.137682,18.088604,0.1903,-3.798,-1.95,0.003528,1.061,0.4728469863337702
202.41262836927882,-45.29140210449203,15.123822913537985,17.050846041193633,8225,15.578523,16.639908,14.55489,4.4868,-13.15,6.083,0.002804,1.037,0.21063067126414703
202.27503967867887,-45.29085796722538,4.213276938525892,18.438449984413953,8271,18.283352,18.80113,17.621971,0.5017,3.009,-0.202,0.00332,0.97,0.363172130966972
202.4167526216635,-45.29129002825279,2.7716066187843573,18.893171025492695,8223,18.093071,18.815245,17.292543,0.8831,-10.188,0.511,0.003237,0.946,0.09107986619287878
202.25948709291336,-45.29046654129037,17.93482900036517,16.865756899366943,8039,17.176142,17.58242,16.63277,0.2253,-7.631,-2.041,0.002955,1.042,0.27285331190472684
202.15063339902747,-45.28990436893624,17.894218230330274,16.86821817621465,8083,17.012259,17.439888,16.39659,0.2152,-3.24,-3.519,0.002952,1.125,0.2796217987907548
203.6584570424687,-45.289374103910546,2.646898763425566,18.943156672325586,3054,18.916176,19.437595,18.298985,0.2771,-9.385,-2.013,0.003857,1.06,0.6966949831446987
203.38494007962518,-45.2908756590272,1.2248721564162546,19.779773093793356,10410,18.824497,19.43541,18.1013,0.3777,-6.806,-0.014,0.003574,1.027,0.08405860010081694
202.55825438363948,-45.29148085914157,85.9501493232088,15.164383411164465,7247,15.708459,15.997002,15.246217,0.2487,-7.733,-1.41,0.002795,1.086,0.21239034803906628
203.6645667011155,-45.28922359231512,4.992860999691597,18.254126311110866,3055,18.82418,19.145382,18.298414,0.9312,-4.933,-0.955,0.00367,1.014,0.22927383573619217
203.6586939090876,-45.289240582653505,2.4893669326834273,19.009777709123465,3054,18.916176,19.437595,18.298985,0.2771,-9.385,-2.013,0.003857,1.06,0.3234130599211327
203.30641616443083,-45.29112145495645,8.64076626803452,17.658619355820644,10430,17.825638,18.234137,17.27385,0.1647,-8.363,-0.377,0.00303,1.043,0.30541315581468137
203.22479191364525,-45.29132313439872,7.554700377771359,17.804456888146103,10470,17.945307,18.340769,17.364477,0.3269,-9.816,-2.682,0.00308,1.066,0.3162485067257574
202.20313785460763,-45.28991107772172,1.4424450247344067,19.602251824747785,8047,18.483404,19.730936,17.403765,2.1627,-2.617,-0.562,0.00355,1.009,0.45996587256316407
202.10907654422067,-45.28918330145073,12.451787060708995,17.261920787092816,8094,17.700901,18.048763,17.236292,0.3894,-5.647,3.511,0.003052,1.06,0.23312633657743384
203.37833026104803,-45.29059862528161,5.581187652302092,18.13318343813915,10414,18.438477,18.652079,17.583975,0.4864,-8.353,0.156,0.003472,1.107,0.3259738665066158
203.81188011410532,-45.287815618430685,12.733603389428222,17.237621702817357,3247,17.296473,17.74771,16.692173,0.3639,-7.477,-5.006,0.002988,1.043,0.41719229683283043
203.8444061768867,-45.287319066023336,5.194245134786863,18.211193895807742,3231,17.907722,18.441116,17.224018,0.6814,-23.007,-4.598,0.003052,1.106,0.5316513517241234
203.8031347394467,-45.287713592177354,94.12064309739011,15.065787785212175,3248,15.48085,15.820911,14.961755,0.5212,-1.471,-2.447,0.00279,1.047,0.5517955779112361
203.66303598273393,-45.28857199084608,1.65114000215247,19.455540251991593,3056,18.424591,19.487574,17.283829,1.1813,-9.733,-1.375,0.003452,0.986,0.14978486261479224
203.84450721486553,-45.28722798579532,5.17525404414198,18.2151708164629,3231,17.907722,18.441116,17.224018,0.6814,-23.007,-4.598,0.003052,1.106,0.7423460409952356
203.65525489571007,-45.28847714902784,61.50582923837324,15.527709304621139,3060,15.944128,16.278833,15.44072,0.4111,-2.394,-2.323,0.002795,1.06,0.4221298925538475
202.4643189335215,-45.29030611524176,27.809030128513974,16.389535393457734,7300,15.090399,16.071402,14.105542,4.0342,-112.785,-4.758,0.002787,0.968,0.8610751629610639
202.28478142920332,-45.289359214418454,5.1155915661388285,18.227760343248132,8272,18.584059,18.959572,18.072334,0.6506,-5.396,-0.671,0.003493,0.884,0.28898305218941295
202.52421875720614,-45.29019067141523,3.9221354867918623,18.516193520173147,7281,18.251432,18.78787,17.561132,0.2583,-9.98,-0.79,0.00317,0.967,0.0603452096830069
202.2541043433042,-45.28908167257585,5.16503891695128,18.217316004626657,8038,18.656458,19.09638,18.132326,0.6536,-9.891,-4.56,0.003635,0.947,0.39574310890577047
202.3743439134754,-45.28939681081894,29.445502598043028,16.32745257103464,8236,15.840659,16.442245,15.055122,1.0036,-17.784,-0.791,0.002817,1.056,0.2830282172052382
202.27548726264777,-45.28885514887148,9.29565068836472,17.57930051136311,8273,17.945047,18.316559,17.428583,0.0583,-10.16,-1.863,0.003217,0.966,0.30505716621002904
202.22588223807384,-45.28860611893816,5.017135562392942,18.248860410552386,8041,18.1462,18.646755,17.473806,0.4009,-11.974,4.374,0.003278,0.988,0.2062662864543383
203.75369656275763,-45.28694012208281,6.434984917635299,17.978631166635587,3008,18.250227,18.664722,17.699911,0.1731,-6.486,0.472,0.003445,0.976,0.5276188521488199
202.5274955113874,-45.2897919083125,82.44583840971481,15.209578152997935,7282,15.38358,15.783038,14.823804,0.7515,-16.541,-2.833,0.002785,1.161,0.2333177872877341
202.1581496472108,-45.288038548444035,12.027041696653676,17.29960295841086,8081,17.727911,18.108023,17.231571,0.0906,-11.868,0.755,0.003058,0.987,0.2794278700293241
203.75800744776558,-45.28701372921687,7.237120146777727,17.851085543461505,3001,18.1995,18.570227,17.672249,0.5065,-4.528,1.642,0.003536,1.04,0.39586881130385304
203.84872385263319,-45.285909057129096,54.71235810228996,15.654786416822283,3239,15.809094,16.254744,15.181239,1.131,-9.928,-7.498,0.002793,0.964,0.47364019090197423
202.0900415976065,-45.287140783224636,37.675962390618785,16.05983911325062,8102,15.797597,16.341612,15.105362,0.231,-4.263,-1.966,0.002787,0.975,0.27816039411614546
203.80593248009316,-45.28589781464135,5.297781046439701,18.18976498686206,3246,18.107796,18.442738,17.449219,0.2965,-4.737,2.853,0.00344,1.09,0.6382369117666862
202.17706044152527,-45.28724299498497,7.172831255102574,17.86077346515189,8050,18.043396,18.420113,17.496904,0.3169,-5.69,-2.919,0.003213,0.984,0.3628310294338626
203.84796785331525,-45.285428548744676,41.94539906883229,15.943289173414659,3236,18.679625,18.892668,17.878963,0.1504,-4.804,-0.891,0.004063,0.959,0.5034770525364497
203.80202317581688,-45.28564995761388,12.749340832158405,17.2362806714698,3253,17.650826,18.063309,17.057564,0.0293,-10.058,4.07,0.003092,0.983,0.5228719663017071
202.28960446046523,-45.28767195478963,29.545637759727768,16.32376657770845,8274,16.990341,17.252365,16.559723,0.257,-3.858,-1.892,0.00294,1.103,0.19807133249156206
203.67011487889167,-45.28605693708022,22.03529259026937,16.642202946100582,3057,16.836681,17.212927,16.28305,0.4123,-0.664,-4.564,0.002883,1.034,0.5221158099563004
202.62928306861266,-45.28851707923533,8.854303447329308,17.632113995794146,7235,17.464626,18.002089,16.813335,0.3352,-2.306,-3.67,0.002976,1.004,0.281455099000025
202.09670308634261,-45.28611495141429,18.823787760936213,16.813232456230434,8103,17.048445,17.418608,16.510742,0.3871,-4.952,-3.1,0.002895,0.981,0.34180685905526953
202.2265793416482,-45.28675982994893,8.742168371432838,17.64595208346187,8043,17.083567,17.747606,16.302809,0.9004,-12.181,-0.407,0.002953,1.091,0.13723459713757483
203.74379711516207,-45.28529223121585,13.201545259524309,17.198438077581976,3006,17.507435,17.907192,16.979523,0.4658,-5.09,-1.38,0.003059,1.069,0.47279639485538105
202.52697907326066,-45.287883575841875,7.506691612141863,17.811378563322137,7286,17.898083,18.375229,17.269312,0.4822,-10.86,-2.606,0.0031,0.958,0.1058545451642594
203.78384417289186,-45.28480772768525,14.224775499894458,17.117386447636793,3252,17.127663,17.61488,16.504505,0.5399,-3.485,-2.968,0.002947,1.077,0.4930550881468469
203.25432249214938,-45.287688170418186,7.842237464216612,17.763900028310346,10475,17.841297,18.26302,17.252466,0.3155,-12.411,-3.295,0.003029,0.967,0.16908846390756466
202.22869416497463,-45.2865096092594,1.0095244055935624,19.98970794333647,8042,18.377298,19.651361,17.271889,1.64,-19.258,-6.105,0.003417,0.99,0.26329774555695956
203.71084707304178,-45.285168528153825,468.67220611381447,13.322827002210081,3014,13.209155,13.712844,12.55038,1.1088,-6.112,-5.409,0.002771,1.023,0.4949145249976618
202.15357601947218,-45.28577837704581,30.458638645141903,16.290723778605628,8084,16.52858,16.915531,15.969136,0.4602,-4.494,-6.049,0.002869,1.111,0.34881025271992566
203.84541808748344,-45.28378684759421,5.164739114134134,18.217379027621337,3232,18.11575,18.591988,17.580633,0.0916,-5.707,1.457,0.003236,1.013,0.5464920916370443
